Fulfilment,Sales Channel ,ship-service-level,ASIN,Qty,currency,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,B09K3WVV5F,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0982YZ51B,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KS7M7F7,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMYV8L,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH73PT5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY8DCT,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXVQTFX,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRZRSCL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYNSM7,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXQK2Z,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NPXCZZG,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0943KRMLF,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Q3J655Y,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B082W7MZVQ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07569HSRZ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3X66GN,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B083171G6M,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK63SGY,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098755S1W,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43NW5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NDL4F2Y,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD2KBGR,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXPYTCZ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09433TH8P,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP3YXBX,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PD1SNDL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y3C1YGP,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091GMW334,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDYFFP,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09Y26H8X1,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3T5QR5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K39CKVP,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R527BFQ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0929JZWL2,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH59KYD,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH5VZK6,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZYPQ3XV,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXPHNC,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGKNC21,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK67Y51,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDYDPJ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KRS7JSJ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMNRBT,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP67NGB,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07GPGP46N,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRTXC2Y,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKCC8WS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09B2F5N2H,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDY9GXB,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z4F92,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098133PV5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09HNRBVMT,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0983DYB2P,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B099NJML8Z,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD52G37,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Q8WX4W,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08RP1Z6L4,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3938KW,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YWFMD,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B078Q3WGS3,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYSSGW,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07G2CSMX9,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN37FYX,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK7Q644,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098316HXL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B092D2GLW2,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08ZHNGS54,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3YV7L2,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYVHV6H,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMZQ2B,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09KXKLZ1F,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0894X711G,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD41FDF,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09LD4M5WF,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDYQ3WG,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ1SZZS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YYZWV9C,2,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08YZ275XH,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0986RYVDW,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B01MZGYNRV,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXZBGX,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJ5LYDH,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0794V95XT,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09296NJ5N,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH2YML8,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09QJMF9YB,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3JVNR1,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3YYJP5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B081X2LLJZ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK65QV5,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07MY2YYN9,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0822SX9WB,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B0929CTSR8,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B07R527BFQ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08QGMKKJW,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRTXC2Y,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4XHHCQ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08N4RDVZP,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08KRZRSCL,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08WPR181B,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RKDZ467,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXGHWXZ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08MXCQG85,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09NQ75RF7,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09PN35VJ9,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08CMRGFFJ,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B079WY7GRR,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09TH43SGS,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B091Q8JXX9,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B098124WJY,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09295Z14G,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09SDXFFQ1,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RK67Y51,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09K3T3BV4,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09M768N86,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B085HS947T,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B08B3Z2YY3,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B01M0XUV1S,1,INR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,B09RPJD74Z,1,INR,IN,Easy Ship,False
